s_m,x_m,y_m,vx_mps,width_left_m,width_right_m
270.6254592,4.9132539,0.9568683,12.8387763,0.7670830,1.3930619
270.7254317,4.8165825,0.9313901,12.8542976,0.7672944,1.3910073
270.8254042,4.7199103,0.9059150,12.8697381,0.7675058,1.3889526
270.9253766,4.6232374,0.8804428,12.8850983,0.7677172,1.3868980
271.0253491,4.5265636,0.8549736,12.9003787,0.7679286,1.3848434
271.1253216,4.4298891,0.8295074,12.9155798,0.7681400,1.3827888
271.2252940,4.3332138,0.8040441,12.9307023,0.7683514,1.3807342
271.3252665,4.2365377,0.7785838,12.9457466,0.7685628,1.3786795
271.4252389,4.1398608,0.7531265,12.9607132,0.7687742,1.3766249
271.5252114,4.0431832,0.7276721,12.9756026,0.7689856,1.3745703
271.6251839,3.9465048,0.7022206,12.9904153,0.7698352,1.3734169
271.7251563,3.8498256,0.6767721,13.0051519,0.7711020,1.3728527
271.8251288,3.7531456,0.6513265,13.0198129,0.7723687,1.3722885
271.9251013,3.6564649,0.6258838,13.0343986,0.7736355,1.3717243
272.0250737,3.5597834,0.6004439,13.0489097,0.7749022,1.3711600
272.1250462,3.4631011,0.5750070,13.0633465,0.7761690,1.3705958
272.2250187,3.3664182,0.5495729,13.0777097,0.7774357,1.3700316
272.3249911,3.2697344,0.5241416,13.0919995,0.7787025,1.3694674
272.4249636,3.1730500,0.4987131,13.1062166,0.7799692,1.3689031
272.5249361,3.0763648,0.4732875,13.1203614,0.7812360,1.3683389
272.6249085,2.9796788,0.4478646,13.1344343,0.7819087,1.3680115
272.7248810,2.8829922,0.4224444,13.1484358,0.7821533,1.3678547
272.8248534,2.7863048,0.3970270,13.1623664,0.7823979,1.3676979
272.9248259,2.6896167,0.3716124,13.1762265,0.7826424,1.3675411
273.0247984,2.5929279,0.3462004,13.1900165,0.7828870,1.3673843
273.1247708,2.4962383,0.3207911,13.2037369,0.7831315,1.3672275
273.2247433,2.3995481,0.2953845,13.2173882,0.7833761,1.3670707
273.3247158,2.3028572,0.2699805,13.2309707,0.7836207,1.3669139
273.4246882,2.2061656,0.2445792,13.2444849,0.7838652,1.3667571
273.5246607,2.1094733,0.2191805,13.2579312,0.7841098,1.3666003
273.6246332,2.0127804,0.1937843,13.2713101,0.7844109,1.3676843
273.7246056,1.9160867,0.1683908,13.2846219,0.7847568,1.3697532
273.8245781,1.8193924,0.1429998,13.2978672,0.7851027,1.3718220
273.9245505,1.7226974,0.1176113,13.3110462,0.7854486,1.3738908
274.0245230,1.6260018,0.0922254,13.3241594,0.7857946,1.3759596
274.1244955,1.5293054,0.0668420,13.3372072,0.7861405,1.3780284
274.2244679,1.4326084,0.0414611,13.3501900,0.7864864,1.3800972
274.3244404,1.3359108,0.0160827,13.3631082,0.7868323,1.3821660
274.4244129,1.2392125,-0.0092932,13.3759623,0.7871782,1.3842348
274.5243853,1.1425136,-0.0346667,13.3887525,0.7875242,1.3863037
274.6243578,1.0458141,-0.0600377,13.4014793,0.7879410,1.3852966
274.7243303,0.9491139,-0.0854062,13.4141431,0.7884198,1.3816044
274.8243027,0.8524131,-0.1107724,13.4267442,0.7888986,1.3779123
274.9242752,0.7557116,-0.1361361,13.4392831,0.7893773,1.3742202
275.0242476,0.6590094,-0.1614973,13.4517600,0.7898561,1.3705281
275.1242201,0.5623066,-0.1868561,13.4641755,0.7903349,1.3668360
275.2241926,0.4656031,-0.2122124,13.4765298,0.7908137,1.3631438
275.3241650,0.3688990,-0.2375661,13.4888233,0.7912925,1.3594517
275.4241375,0.2721943,-0.2629173,13.5010564,0.7917712,1.3557596
275.5241100,0.1754888,-0.2882658,13.5132294,0.7922500,1.3520675
275.6240824,0.0787827,-0.3136117,13.5253427,0.7931463,1.3513451
275.7240549,-0.0179241,-0.3389550,13.5373967,0.7944433,1.3534724
275.8240274,-0.1146315,-0.3642955,13.5493917,0.7957403,1.3555996
275.9239998,-0.2113399,-0.3896333,13.5613281,0.7970373,1.3577269
276.0239723,-0.3080489,-0.4149684,13.5732062,0.7983343,1.3598542
276.1239447,-0.4047587,-0.4403006,13.5850263,0.7996312,1.3619814
276.2239172,-0.5014692,-0.4656299,13.5967888,0.8009282,1.3641087
276.3238897,-0.5981804,-0.4909564,13.6084940,0.8022252,1.3662360
276.4238621,-0.6948924,-0.5162799,13.6201423,0.8035222,1.3683632
276.5238346,-0.7916052,-0.5416003,13.6317340,0.8048192,1.3704905
276.6238071,-0.8883188,-0.5669178,13.6432695,0.8056714,1.3697888
276.7237795,-0.9850332,-0.5922321,13.6547490,0.8060546,1.3661039
276.8237520,-1.0817483,-0.6175433,13.6661729,0.8064378,1.3624191
276.9237245,-1.1784644,-0.6428514,13.6775415,0.8068210,1.3587342
277.0236969,-1.2751813,-0.6681563,13.6888551,0.8072042,1.3550493
277.1236694,-1.3718989,-0.6934582,13.7001141,0.8075874,1.3513644
277.2236418,-1.4686174,-0.7187572,13.7113187,0.8079706,1.3476795
277.3236143,-1.5653365,-0.7440533,13.7224694,0.8083538,1.3439947
277.4235868,-1.6620564,-0.7693466,13.7335663,0.8087370,1.3403098
277.5235592,-1.7587770,-0.7946373,13.7446098,0.8091203,1.3366249
277.6235317,-1.8554983,-0.8199253,13.7556002,0.8095165,1.3354351
277.7235042,-1.9522203,-0.8452109,13.7665379,0.8099278,1.3371376
277.8234766,-2.0489429,-0.8704939,13.7774230,0.8103392,1.3388402
277.9234491,-2.1456661,-0.8957747,13.7882560,0.8107505,1.3405427
278.0234216,-2.2423898,-0.9210532,13.7990371,0.8111619,1.3422453
278.1233940,-2.3391141,-0.9463295,13.8097666,0.8115732,1.3439478
278.2233665,-2.4358390,-0.9716037,13.8204447,0.8119846,1.3456504
278.3233389,-2.5325644,-0.9968760,13.8310719,0.8123960,1.3473529
278.4233114,-2.6292903,-1.0221465,13.8416484,0.8128073,1.3490555
278.5232839,-2.7260167,-1.0474151,13.8521744,0.8132187,1.3507580
278.6232563,-2.8227435,-1.0726821,13.8626503,0.8139243,1.3506043
278.7232288,-2.9194708,-1.0979475,13.8730763,0.8150054,1.3480834
278.8232013,-3.0161984,-1.1232114,13.8834527,0.8160864,1.3455625
278.9231737,-3.1129263,-1.1484739,13.8937798,0.8171675,1.3430417
279.0231462,-3.2096546,-1.1737351,13.9040579,0.8182485,1.3405208
279.1231187,-3.3063832,-1.1989951,13.9142872,0.8193295,1.3380000
279.2230911,-3.4031120,-1.2242540,13.9244680,0.8204106,1.3354791
279.3230636,-3.4998412,-1.2495119,13.9346006,0.8214916,1.3329582
279.4230360,-3.5965706,-1.2747688,13.9446853,0.8225726,1.3304374
